,date,city,newDeaths,deaths,newCases,totalCases
593305,2022-04-17,Alterosa/MG,0,37,0,811
598902,2022-04-18,Alterosa/MG,0,37,0,811
604499,2022-04-19,Alterosa/MG,0,37,0,811
610096,2022-04-20,Alterosa/MG,0,37,0,811
615693,2022-04-21,Alterosa/MG,0,37,0,811
621290,2022-04-22,Alterosa/MG,0,37,0,811
626887,2022-04-23,Alterosa/MG,0,37,0,811
632484,2022-04-24,Alterosa/MG,0,37,0,811
638081,2022-04-25,Alterosa/MG,0,37,0,811
643678,2022-04-26,Alterosa/MG,0,37,0,811
649275,2022-04-27,Alterosa/MG,0,37,0,811
654872,2022-04-28,Alterosa/MG,0,37,0,811
660469,2022-04-29,Alterosa/MG,0,37,0,811
666066,2022-04-30,Alterosa/MG,0,37,0,811
671663,2022-05-01,Alterosa/MG,0,37,0,811
677260,2022-05-02,Alterosa/MG,0,37,0,811
682857,2022-05-03,Alterosa/MG,0,37,0,811
688454,2022-05-04,Alterosa/MG,0,37,0,811
694051,2022-05-05,Alterosa/MG,0,37,0,811
699648,2022-05-06,Alterosa/MG,0,37,0,811
705245,2022-05-07,Alterosa/MG,0,37,0,811
710842,2022-05-08,Alterosa/MG,0,37,0,811
716439,2022-05-09,Alterosa/MG,0,37,0,811
722036,2022-05-10,Alterosa/MG,0,37,0,811
727633,2022-05-11,Alterosa/MG,0,37,0,811
733230,2022-05-12,Alterosa/MG,0,37,0,811
738827,2022-05-13,Alterosa/MG,0,37,0,811
744424,2022-05-14,Alterosa/MG,0,37,0,811
750021,2022-05-15,Alterosa/MG,0,37,0,811
755618,2022-05-16,Alterosa/MG,0,37,0,811
761215,2022-05-17,Alterosa/MG,0,37,0,811
766812,2022-05-18,Alterosa/MG,0,37,0,811
772409,2022-05-19,Alterosa/MG,0,37,0,811
778006,2022-05-20,Alterosa/MG,0,37,0,811
783603,2022-05-21,Alterosa/MG,0,37,0,811
789200,2022-05-22,Alterosa/MG,0,37,0,811
794797,2022-05-23,Alterosa/MG,0,37,0,811
800394,2022-05-24,Alterosa/MG,0,37,0,811
805991,2022-05-25,Alterosa/MG,0,37,0,811
811588,2022-05-26,Alterosa/MG,0,37,0,811
817185,2022-05-27,Alterosa/MG,0,37,0,811
822782,2022-05-28,Alterosa/MG,0,37,0,811
828379,2022-05-29,Alterosa/MG,0,37,0,811
833976,2022-05-30,Alterosa/MG,0,37,0,811
839573,2022-05-31,Alterosa/MG,0,37,0,811
845170,2022-06-01,Alterosa/MG,0,37,0,811
850767,2022-06-02,Alterosa/MG,0,37,0,811
856364,2022-06-03,Alterosa/MG,0,37,0,811
861961,2022-06-04,Alterosa/MG,0,37,0,811
867558,2022-06-05,Alterosa/MG,0,37,0,811
873155,2022-06-06,Alterosa/MG,0,37,0,811
878752,2022-06-07,Alterosa/MG,0,37,0,811
884349,2022-06-08,Alterosa/MG,0,37,0,811
889946,2022-06-09,Alterosa/MG,0,37,0,811
895543,2022-06-10,Alterosa/MG,0,37,0,811
901140,2022-06-11,Alterosa/MG,0,37,0,811
906737,2022-06-12,Alterosa/MG,0,37,0,811
912334,2022-06-13,Alterosa/MG,0,37,0,811
917931,2022-06-14,Alterosa/MG,0,37,0,811
923528,2022-06-15,Alterosa/MG,0,37,0,811
929125,2022-06-16,Alterosa/MG,0,37,0,811
934722,2022-06-17,Alterosa/MG,0,37,0,811
940319,2022-06-18,Alterosa/MG,0,37,0,811
945916,2022-06-19,Alterosa/MG,0,37,0,811
951513,2022-06-20,Alterosa/MG,0,37,0,811
957110,2022-06-21,Alterosa/MG,0,37,0,811
962707,2022-06-22,Alterosa/MG,0,37,0,811
968304,2022-06-23,Alterosa/MG,0,37,0,811
973901,2022-06-24,Alterosa/MG,0,37,0,811
979498,2022-06-25,Alterosa/MG,0,37,0,811
985095,2022-06-26,Alterosa/MG,0,37,0,811
990692,2022-06-27,Alterosa/MG,0,37,0,811
996289,2022-06-28,Alterosa/MG,0,37,0,811
1001886,2022-06-29,Alterosa/MG,0,37,0,811
1007483,2022-06-30,Alterosa/MG,0,37,0,811
1013080,2022-07-01,Alterosa/MG,4,41,1286,2097
1018677,2022-07-02,Alterosa/MG,0,41,0,2097
1024274,2022-07-03,Alterosa/MG,0,41,0,2097
1029871,2022-07-04,Alterosa/MG,0,41,0,2097
1035468,2022-07-05,Alterosa/MG,0,41,15,2112
1041065,2022-07-06,Alterosa/MG,0,41,0,2112
1046662,2022-07-07,Alterosa/MG,0,41,0,2112
1052259,2022-07-08,Alterosa/MG,0,41,0,2112
1057856,2022-07-09,Alterosa/MG,0,41,0,2112
1063453,2022-07-10,Alterosa/MG,0,41,0,2112
193,2022-01-01,Andradas/MG,0,123,0,4070
5789,2022-01-02,Andradas/MG,0,123,0,4070
11385,2022-01-03,Andradas/MG,0,123,0,4070
16981,2022-01-04,Andradas/MG,0,123,0,4070
22577,2022-01-05,Andradas/MG,0,123,0,4070
28173,2022-01-06,Andradas/MG,0,123,0,4070
33769,2022-01-07,Andradas/MG,0,123,0,4070
39365,2022-01-08,Andradas/MG,0,123,0,4070
44961,2022-01-09,Andradas/MG,0,123,0,4070
50557,2022-01-10,Andradas/MG,0,123,0,4070
56153,2022-01-11,Andradas/MG,0,123,0,4070
61749,2022-01-12,Andradas/MG,0,123,0,4070
67345,2022-01-13,Andradas/MG,0,123,0,4070
72941,2022-01-14,Andradas/MG,0,123,0,4070
78537,2022-01-15,Andradas/MG,0,123,0,4070
84134,2022-01-16,Andradas/MG,0,123,0,4070
89730,2022-01-17,Andradas/MG,0,123,0,4070
95326,2022-01-18,Andradas/MG,0,123,0,4070
100922,2022-01-19,Andradas/MG,0,123,0,4070
106518,2022-01-20,Andradas/MG,0,123,0,4070
112114,2022-01-21,Andradas/MG,0,123,0,4070
117710,2022-01-22,Andradas/MG,0,123,0,4070
123306,2022-01-23,Andradas/MG,0,123,0,4070
128902,2022-01-24,Andradas/MG,0,123,0,4070
134498,2022-01-25,Andradas/MG,0,123,0,4070
140094,2022-01-26,Andradas/MG,0,123,0,4070
145690,2022-01-27,Andradas/MG,0,123,0,4070
151286,2022-01-28,Andradas/MG,0,123,0,4070
156882,2022-01-29,Andradas/MG,0,123,0,4070
162478,2022-01-30,Andradas/MG,0,123,0,4070
168074,2022-01-31,Andradas/MG,0,123,0,4070
173670,2022-02-01,Andradas/MG,0,123,0,4070
179266,2022-02-02,Andradas/MG,0,123,0,4070
184862,2022-02-03,Andradas/MG,0,123,0,4070
190458,2022-02-04,Andradas/MG,0,123,0,4070
196054,2022-02-05,Andradas/MG,0,123,0,4070
201650,2022-02-06,Andradas/MG,0,123,0,4070
207246,2022-02-07,Andradas/MG,0,123,0,4070
212842,2022-02-08,Andradas/MG,0,123,0,4070
218438,2022-02-09,Andradas/MG,0,123,0,4070
224034,2022-02-10,Andradas/MG,0,123,0,4070
229630,2022-02-11,Andradas/MG,0,123,0,4070
235226,2022-02-12,Andradas/MG,0,123,0,4070
240822,2022-02-13,Andradas/MG,0,123,0,4070
246418,2022-02-14,Andradas/MG,0,123,0,4070
252014,2022-02-15,Andradas/MG,0,123,0,4070
257610,2022-02-16,Andradas/MG,0,123,0,4070
263206,2022-02-17,Andradas/MG,0,123,0,4070
268802,2022-02-18,Andradas/MG,0,123,0,4070
274398,2022-02-19,Andradas/MG,0,123,0,4070
279994,2022-02-20,Andradas/MG,0,123,0,4070
285590,2022-02-21,Andradas/MG,0,123,0,4070
291187,2022-02-22,Andradas/MG,0,123,0,4070
296783,2022-02-23,Andradas/MG,0,123,0,4070
302379,2022-02-24,Andradas/MG,0,123,0,4070
307975,2022-02-25,Andradas/MG,0,123,0,4070
313571,2022-02-26,Andradas/MG,0,123,0,4070
319167,2022-02-27,Andradas/MG,0,123,0,4070
324763,2022-02-28,Andradas/MG,0,123,0,4070
330359,2022-03-01,Andradas/MG,0,123,0,4070
335955,2022-03-02,Andradas/MG,0,123,0,4070
341551,2022-03-03,Andradas/MG,0,123,0,4070
347147,2022-03-04,Andradas/MG,0,123,0,4070
352743,2022-03-05,Andradas/MG,0,123,0,4070
358339,2022-03-06,Andradas/MG,0,123,0,4070
363935,2022-03-07,Andradas/MG,0,123,0,4070
369531,2022-03-08,Andradas/MG,0,123,0,4070
375127,2022-03-09,Andradas/MG,0,123,0,4070
380723,2022-03-10,Andradas/MG,0,123,0,4070
386319,2022-03-11,Andradas/MG,0,123,0,4070
391915,2022-03-12,Andradas/MG,0,123,0,4070
397511,2022-03-13,Andradas/MG,0,123,0,4070
403107,2022-03-14,Andradas/MG,0,123,0,4070
408703,2022-03-15,Andradas/MG,0,123,0,4070
414299,2022-03-16,Andradas/MG,0,123,0,4070
419895,2022-03-17,Andradas/MG,0,123,0,4070
425491,2022-03-18,Andradas/MG,0,123,0,4070
431087,2022-03-19,Andradas/MG,0,123,0,4070
436683,2022-03-20,Andradas/MG,0,123,0,4070
442279,2022-03-21,Andradas/MG,0,123,0,4070
447875,2022-03-22,Andradas/MG,0,123,0,4070
453471,2022-03-23,Andradas/MG,0,123,0,4070
459067,2022-03-24,Andradas/MG,0,123,0,4070
464663,2022-03-25,Andradas/MG,0,123,0,4070
470260,2022-03-26,Andradas/MG,0,123,0,4070
475857,2022-03-27,Andradas/MG,0,123,0,4070
481454,2022-03-28,Andradas/MG,0,123,0,4070
487051,2022-03-29,Andradas/MG,0,123,0,4070
492648,2022-03-30,Andradas/MG,0,123,0,4070
498245,2022-03-31,Andradas/MG,0,123,0,4070
503842,2022-04-01,Andradas/MG,0,123,0,4070
509439,2022-04-02,Andradas/MG,0,123,0,4070
515036,2022-04-03,Andradas/MG,0,123,0,4070
520633,2022-04-04,Andradas/MG,0,123,0,4070
526230,2022-04-05,Andradas/MG,0,123,0,4070
531827,2022-04-06,Andradas/MG,0,123,0,4070
537424,2022-04-07,Andradas/MG,0,123,0,4070
543021,2022-04-08,Andradas/MG,0,123,0,4070
548618,2022-04-09,Andradas/MG,0,123,0,4070
554215,2022-04-10,Andradas/MG,0,123,0,4070
559812,2022-04-11,Andradas/MG,0,123,0,4070
565409,2022-04-12,Andradas/MG,0,123,0,4070
571006,2022-04-13,Andradas/MG,0,123,0,4070
576603,2022-04-14,Andradas/MG,0,123,0,4070
582200,2022-04-15,Andradas/MG,0,123,0,4070
587797,2022-04-16,Andradas/MG,0,123,0,4070
593394,2022-04-17,Andradas/MG,0,123,0,4070
598991,2022-04-18,Andradas/MG,0,123,0,4070
604588,2022-04-19,Andradas/MG,0,123,0,4070
610185,2022-04-20,Andradas/MG,0,123,0,4070
615782,2022-04-21,Andradas/MG,0,123,0,4070
621379,2022-04-22,Andradas/MG,0,123,0,4070
626976,2022-04-23,Andradas/MG,0,123,0,4070
632573,2022-04-24,Andradas/MG,0,123,0,4070
638170,2022-04-25,Andradas/MG,0,123,0,4070
643767,2022-04-26,Andradas/MG,0,123,0,4070
649364,2022-04-27,Andradas/MG,0,123,0,4070
654961,2022-04-28,Andradas/MG,0,123,0,4070
660558,2022-04-29,Andradas/MG,0,123,0,4070
666155,2022-04-30,Andradas/MG,0,123,0,4070
671752,2022-05-01,Andradas/MG,0,123,0,4070
677349,2022-05-02,Andradas/MG,0,123,0,4070
682946,2022-05-03,Andradas/MG,0,123,0,4070
688543,2022-05-04,Andradas/MG,0,123,0,4070
694140,2022-05-05,Andradas/MG,0,123,0,4070
699737,2022-05-06,Andradas/MG,0,123,0,4070
705334,2022-05-07,Andradas/MG,0,123,0,4070
710931,2022-05-08,Andradas/MG,0,123,0,4070
716528,2022-05-09,Andradas/MG,0,123,0,4070
722125,2022-05-10,Andradas/MG,0,123,0,4070
727722,2022-05-11,Andradas/MG,0,123,0,4070
733319,2022-05-12,Andradas/MG,0,123,0,4070
738916,2022-05-13,Andradas/MG,0,123,0,4070
744513,2022-05-14,Andradas/MG,0,123,0,4070
750110,2022-05-15,Andradas/MG,0,123,0,4070
755707,2022-05-16,Andradas/MG,0,123,0,4070
761304,2022-05-17,Andradas/MG,0,123,0,4070
766901,2022-05-18,Andradas/MG,0,123,0,4070
772498,2022-05-19,Andradas/MG,0,123,0,4070
778095,2022-05-20,Andradas/MG,0,123,0,4070
783692,2022-05-21,Andradas/MG,0,123,0,4070
789289,2022-05-22,Andradas/MG,0,123,0,4070
794886,2022-05-23,Andradas/MG,0,123,0,4070
800483,2022-05-24,Andradas/MG,0,123,0,4070
806080,2022-05-25,Andradas/MG,0,123,0,4070
811677,2022-05-26,Andradas/MG,0,123,0,4070
817274,2022-05-27,Andradas/MG,0,123,0,4070
822871,2022-05-28,Andradas/MG,0,123,0,4070
828468,2022-05-29,Andradas/MG,0,123,0,4070
834065,2022-05-30,Andradas/MG,0,123,0,4070
839662,2022-05-31,Andradas/MG,0,123,0,4070
845259,2022-06-01,Andradas/MG,0,123,0,4070
850856,2022-06-02,Andradas/MG,0,123,0,4070
856453,2022-06-03,Andradas/MG,0,123,0,4070
862050,2022-06-04,Andradas/MG,0,123,0,4070
867647,2022-06-05,Andradas/MG,0,123,0,4070
873244,2022-06-06,Andradas/MG,0,123,0,4070
878841,2022-06-07,Andradas/MG,0,123,0,4070
884438,2022-06-08,Andradas/MG,0,123,0,4070
890035,2022-06-09,Andradas/MG,0,123,0,4070
895632,2022-06-10,Andradas/MG,0,123,0,4070
901229,2022-06-11,Andradas/MG,0,123,0,4070
906826,2022-06-12,Andradas/MG,0,123,0,4070
912423,2022-06-13,Andradas/MG,0,123,0,4070
918020,2022-06-14,Andradas/MG,0,123,0,4070
923617,2022-06-15,Andradas/MG,0,123,0,4070
929214,2022-06-16,Andradas/MG,0,123,0,4070
934811,2022-06-17,Andradas/MG,0,123,0,4070
940408,2022-06-18,Andradas/MG,0,123,0,4070
946005,2022-06-19,Andradas/MG,0,123,0,4070
951602,2022-06-20,Andradas/MG,0,123,0,4070
957199,2022-06-21,Andradas/MG,0,123,0,4070
962796,2022-06-22,Andradas/MG,0,123,0,4070
968393,2022-06-23,Andradas/MG,0,123,0,4070
973990,2022-06-24,Andradas/MG,0,123,0,4070
979587,2022-06-25,Andradas/MG,0,123,0,4070
985184,2022-06-26,Andradas/MG,0,123,0,4070
990781,2022-06-27,Andradas/MG,0,123,0,4070
996378,2022-06-28,Andradas/MG,0,123,0,4070
1001975,2022-06-29,Andradas/MG,0,123,0,4070
1007572,2022-06-30,Andradas/MG,0,123,0,4070
1013169,2022-07-01,Andradas/MG,14,137,3121,7191
1018766,2022-07-02,Andradas/MG,0,137,0,7191
1024363,2022-07-03,Andradas/MG,0,137,0,7191
1029960,2022-07-04,Andradas/MG,0,137,10,7201
1035557,2022-07-05,Andradas/MG,0,137,22,7223
1041154,2022-07-06,Andradas/MG,0,137,11,7234
1046751,2022-07-07,Andradas/MG,0,137,13,7247
1052348,2022-07-08,Andradas/MG,0,137,4,7251
1057945,2022-07-09,Andradas/MG,0,137,0,7251
1063542,2022-07-10,Andradas/MG,0,137,0,7251
328,2022-01-01,Areado/MG,0,31,0,1237
5924,2022-01-02,Areado/MG,0,31,0,1237
11520,2022-01-03,Areado/MG,0,31,0,1237
17116,2022-01-04,Areado/MG,0,31,0,1237
22712,2022-01-05,Areado/MG,0,31,0,1237
28308,2022-01-06,Areado/MG,0,31,0,1237
33904,2022-01-07,Areado/MG,0,31,0,1237
39500,2022-01-08,Areado/MG,0,31,0,1237
45096,2022-01-09,Areado/MG,0,31,0,1237
50692,2022-01-10,Areado/MG,0,31,0,1237
56288,2022-01-11,Areado/MG,0,31,0,1237
61884,2022-01-12,Areado/MG,0,31,0,1237
67480,2022-01-13,Areado/MG,0,31,0,1237
73076,2022-01-14,Areado/MG,0,31,0,1237
78672,2022-01-15,Areado/MG,0,31,0,1237
84269,2022-01-16,Areado/MG,0,31,0,1237
89865,2022-01-17,Areado/MG,0,31,0,1237
95461,2022-01-18,Areado/MG,0,31,0,1237
101057,2022-01-19,Areado/MG,0,31,0,1237
106653,2022-01-20,Areado/MG,0,31,0,1237
112249,2022-01-21,Areado/MG,0,31,0,1237
117845,2022-01-22,Areado/MG,0,31,0,1237
123441,2022-01-23,Areado/MG,0,31,0,1237
129037,2022-01-24,Areado/MG,0,31,0,1237
134633,2022-01-25,Areado/MG,0,31,0,1237
140229,2022-01-26,Areado/MG,0,31,0,1237
145825,2022-01-27,Areado/MG,0,31,0,1237
151421,2022-01-28,Areado/MG,0,31,0,1237
157017,2022-01-29,Areado/MG,0,31,0,1237
162613,2022-01-30,Areado/MG,0,31,0,1237
168209,2022-01-31,Areado/MG,0,31,0,1237
173805,2022-02-01,Areado/MG,0,31,0,1237
179401,2022-02-02,Areado/MG,0,31,0,1237
184997,2022-02-03,Areado/MG,0,31,0,1237
190593,2022-02-04,Areado/MG,0,31,0,1237
196189,2022-02-05,Areado/MG,0,31,0,1237
201785,2022-02-06,Areado/MG,0,31,0,1237
207381,2022-02-07,Areado/MG,0,31,0,1237
212977,2022-02-08,Areado/MG,0,31,0,1237
218573,2022-02-09,Areado/MG,0,31,0,1237
224169,2022-02-10,Areado/MG,0,31,0,1237
229765,2022-02-11,Areado/MG,0,31,0,1237
235361,2022-02-12,Areado/MG,0,31,0,1237
240957,2022-02-13,Areado/MG,0,31,0,1237
246553,2022-02-14,Areado/MG,0,31,0,1237
252149,2022-02-15,Areado/MG,0,31,0,1237
257745,2022-02-16,Areado/MG,0,31,0,1237
263341,2022-02-17,Areado/MG,0,31,0,1237
268937,2022-02-18,Areado/MG,0,31,0,1237
274533,2022-02-19,Areado/MG,0,31,0,1237
280129,2022-02-20,Areado/MG,0,31,0,1237
285725,2022-02-21,Areado/MG,0,31,0,1237
291322,2022-02-22,Areado/MG,0,31,0,1237
296918,2022-02-23,Areado/MG,0,31,0,1237
302514,2022-02-24,Areado/MG,0,31,0,1237
308110,2022-02-25,Areado/MG,0,31,0,1237
313706,2022-02-26,Areado/MG,0,31,0,1237
319302,2022-02-27,Areado/MG,0,31,0,1237
324898,2022-02-28,Areado/MG,0,31,0,1237
330494,2022-03-01,Areado/MG,0,31,0,1237
336090,2022-03-02,Areado/MG,0,31,0,1237
341686,2022-03-03,Areado/MG,0,31,0,1237
347282,2022-03-04,Areado/MG,0,31,0,1237
352878,2022-03-05,Areado/MG,0,31,0,1237
358474,2022-03-06,Areado/MG,0,31,0,1237
364070,2022-03-07,Areado/MG,0,31,0,1237
369666,2022-03-08,Areado/MG,0,31,0,1237
375262,2022-03-09,Areado/MG,0,31,0,1237
380858,2022-03-10,Areado/MG,0,31,0,1237
386454,2022-03-11,Areado/MG,0,31,0,1237
392050,2022-03-12,Areado/MG,0,31,0,1237
397646,2022-03-13,Areado/MG,0,31,0,1237
403242,2022-03-14,Areado/MG,0,31,0,1237
408838,2022-03-15,Areado/MG,0,31,0,1237
414434,2022-03-16,Areado/MG,0,31,0,1237
420030,2022-03-17,Areado/MG,0,31,0,1237
425626,2022-03-18,Areado/MG,0,31,0,1237
431222,2022-03-19,Areado/MG,0,31,0,1237
436818,2022-03-20,Areado/MG,0,31,0,1237
442414,2022-03-21,Areado/MG,0,31,0,1237
448010,2022-03-22,Areado/MG,0,31,0,1237
453606,2022-03-23,Areado/MG,0,31,0,1237
459202,2022-03-24,Areado/MG,0,31,0,1237
464798,2022-03-25,Areado/MG,0,31,0,1237
470395,2022-03-26,Areado/MG,0,31,0,1237
475992,2022-03-27,Areado/MG,0,31,0,1237
481589,2022-03-28,Areado/MG,0,31,0,1237
487186,2022-03-29,Areado/MG,0,31,0,1237
492783,2022-03-30,Areado/MG,0,31,0,1237
498380,2022-03-31,Areado/MG,0,31,0,1237
503977,2022-04-01,Areado/MG,0,31,0,1237
509574,2022-04-02,Areado/MG,0,31,0,1237
515171,2022-04-03,Areado/MG,0,31,0,1237
520768,2022-04-04,Areado/MG,0,31,0,1237
526365,2022-04-05,Areado/MG,0,31,0,1237
531962,2022-04-06,Areado/MG,0,31,0,1237
537559,2022-04-07,Areado/MG,0,31,0,1237
543156,2022-04-08,Areado/MG,0,31,0,1237
548753,2022-04-09,Areado/MG,0,31,0,1237
554350,2022-04-10,Areado/MG,0,31,0,1237
559947,2022-04-11,Areado/MG,0,31,0,1237
565544,2022-04-12,Areado/MG,0,31,0,1237
571141,2022-04-13,Areado/MG,0,31,0,1237
576738,2022-04-14,Areado/MG,0,31,0,1237
582335,2022-04-15,Areado/MG,0,31,0,1237
587932,2022-04-16,Areado/MG,0,31,0,1237
593529,2022-04-17,Areado/MG,0,31,0,1237
599126,2022-04-18,Areado/MG,0,31,0,1237
604723,2022-04-19,Areado/MG,0,31,0,1237
610320,2022-04-20,Areado/MG,0,31,0,1237
615917,2022-04-21,Areado/MG,0,31,0,1237
621514,2022-04-22,Areado/MG,0,31,0,1237
627111,2022-04-23,Areado/MG,0,31,0,1237
632708,2022-04-24,Areado/MG,0,31,0,1237
638305,2022-04-25,Areado/MG,0,31,0,1237
643902,2022-04-26,Areado/MG,0,31,0,1237
649499,2022-04-27,Areado/MG,0,31,0,1237
655096,2022-04-28,Areado/MG,0,31,0,1237
660693,2022-04-29,Areado/MG,0,31,0,1237
666290,2022-04-30,Areado/MG,0,31,0,1237
671887,2022-05-01,Areado/MG,0,31,0,1237
677484,2022-05-02,Areado/MG,0,31,0,1237
683081,2022-05-03,Areado/MG,0,31,0,1237
688678,2022-05-04,Areado/MG,0,31,0,1237
694275,2022-05-05,Areado/MG,0,31,0,1237
699872,2022-05-06,Areado/MG,0,31,0,1237
705469,2022-05-07,Areado/MG,0,31,0,1237
711066,2022-05-08,Areado/MG,0,31,0,1237
716663,2022-05-09,Areado/MG,0,31,0,1237
722260,2022-05-10,Areado/MG,0,31,0,1237
727857,2022-05-11,Areado/MG,0,31,0,1237
733454,2022-05-12,Areado/MG,0,31,0,1237
739051,2022-05-13,Areado/MG,0,31,0,1237
744648,2022-05-14,Areado/MG,0,31,0,1237
750245,2022-05-15,Areado/MG,0,31,0,1237
755842,2022-05-16,Areado/MG,0,31,0,1237
761439,2022-05-17,Areado/MG,0,31,0,1237
767036,2022-05-18,Areado/MG,0,31,0,1237
772633,2022-05-19,Areado/MG,0,31,0,1237
778230,2022-05-20,Areado/MG,0,31,0,1237
783827,2022-05-21,Areado/MG,0,31,0,1237
789424,2022-05-22,Areado/MG,0,31,0,1237
795021,2022-05-23,Areado/MG,0,31,0,1237
800618,2022-05-24,Areado/MG,0,31,0,1237
806215,2022-05-25,Areado/MG,0,31,0,1237
811812,2022-05-26,Areado/MG,0,31,0,1237
817409,2022-05-27,Areado/MG,0,31,0,1237
823006,2022-05-28,Areado/MG,0,31,0,1237
828603,2022-05-29,Areado/MG,0,31,0,1237
834200,2022-05-30,Areado/MG,0,31,0,1237
839797,2022-05-31,Areado/MG,0,31,0,1237
845394,2022-06-01,Areado/MG,0,31,0,1237
850991,2022-06-02,Areado/MG,0,31,0,1237
856588,2022-06-03,Areado/MG,0,31,0,1237
862185,2022-06-04,Areado/MG,0,31,0,1237
867782,2022-06-05,Areado/MG,0,31,0,1237
873379,2022-06-06,Areado/MG,0,31,0,1237
878976,2022-06-07,Areado/MG,0,31,0,1237
884573,2022-06-08,Areado/MG,0,31,0,1237
890170,2022-06-09,Areado/MG,0,31,0,1237
895767,2022-06-10,Areado/MG,0,31,0,1237
901364,2022-06-11,Areado/MG,0,31,0,1237
906961,2022-06-12,Areado/MG,0,31,0,1237
912558,2022-06-13,Areado/MG,0,31,0,1237
918155,2022-06-14,Areado/MG,0,31,0,1237
923752,2022-06-15,Areado/MG,0,31,0,1237
929349,2022-06-16,Areado/MG,0,31,0,1237
934946,2022-06-17,Areado/MG,0,31,0,1237
940543,2022-06-18,Areado/MG,0,31,0,1237
946140,2022-06-19,Areado/MG,0,31,0,1237
951737,2022-06-20,Areado/MG,0,31,0,1237
957334,2022-06-21,Areado/MG,0,31,0,1237
962931,2022-06-22,Areado/MG,0,31,0,1237
968528,2022-06-23,Areado/MG,0,31,0,1237
974125,2022-06-24,Areado/MG,0,31,0,1237
979722,2022-06-25,Areado/MG,0,31,0,1237
985319,2022-06-26,Areado/MG,0,31,0,1237
990916,2022-06-27,Areado/MG,0,31,0,1237
996513,2022-06-28,Areado/MG,0,31,0,1237
1002110,2022-06-29,Areado/MG,0,31,0,1237
1007707,2022-06-30,Areado/MG,0,31,0,1237
1013304,2022-07-01,Areado/MG,4,35,1916,3153
1018901,2022-07-02,Areado/MG,0,35,0,3153
1024498,2022-07-03,Areado/MG,0,35,0,3153
1030095,2022-07-04,Areado/MG,0,35,0,3153
1035692,2022-07-05,Areado/MG,0,35,0,3153
1041289,2022-07-06,Areado/MG,0,35,46,3199
1046886,2022-07-07,Areado/MG,0,35,0,3199
1052483,2022-07-08,Areado/MG,0,35,0,3199
1058080,2022-07-09,Areado/MG,0,35,0,3199
1063677,2022-07-10,Areado/MG,0,35,0,3199
416,2022-01-01,Baependi/MG,0,32,0,1615
6012,2022-01-02,Baependi/MG,0,32,0,1615
11608,2022-01-03,Baependi/MG,0,32,0,1615
17204,2022-01-04,Baependi/MG,0,32,0,1615
22800,2022-01-05,Baependi/MG,0,32,0,1615
28396,2022-01-06,Baependi/MG,0,32,0,1615
33992,2022-01-07,Baependi/MG,0,32,0,1615
39588,2022-01-08,Baependi/MG,0,32,0,1615
45184,2022-01-09,Baependi/MG,0,32,0,1615
50780,2022-01-10,Baependi/MG,0,32,0,1615
56376,2022-01-11,Baependi/MG,0,32,0,1615
61972,2022-01-12,Baependi/MG,0,32,0,1615
67568,2022-01-13,Baependi/MG,0,32,0,1615
73164,2022-01-14,Baependi/MG,0,32,0,1615
78760,2022-01-15,Baependi/MG,0,32,0,1615
84357,2022-01-16,Baependi/MG,0,32,0,1615
89953,2022-01-17,Baependi/MG,0,32,0,1615
95549,2022-01-18,Baependi/MG,0,32,0,1615
101145,2022-01-19,Baependi/MG,0,32,0,1615
106741,2022-01-20,Baependi/MG,0,32,0,1615
112337,2022-01-21,Baependi/MG,0,32,0,1615
117933,2022-01-22,Baependi/MG,0,32,0,1615
123529,2022-01-23,Baependi/MG,0,32,0,1615
129125,2022-01-24,Baependi/MG,0,32,0,1615
134721,2022-01-25,Baependi/MG,0,32,0,1615
140317,2022-01-26,Baependi/MG,0,32,0,1615
145913,2022-01-27,Baependi/MG,0,32,0,1615
151509,2022-01-28,Baependi/MG,0,32,0,1615
157105,2022-01-29,Baependi/MG,0,32,0,1615
162701,2022-01-30,Baependi/MG,0,32,0,1615
168297,2022-01-31,Baependi/MG,0,32,0,1615
173893,2022-02-01,Baependi/MG,0,32,0,1615
179489,2022-02-02,Baependi/MG,0,32,0,1615
185085,2022-02-03,Baependi/MG,0,32,0,1615
190681,2022-02-04,Baependi/MG,0,32,0,1615
196277,2022-02-05,Baependi/MG,0,32,0,1615
201873,2022-02-06,Baependi/MG,0,32,0,1615
207469,2022-02-07,Baependi/MG,0,32,0,1615
213065,2022-02-08,Baependi/MG,0,32,0,1615
218661,2022-02-09,Baependi/MG,0,32,0,1615
224257,2022-02-10,Baependi/MG,0,32,0,1615
229853,2022-02-11,Baependi/MG,0,32,0,1615
235449,2022-02-12,Baependi/MG,0,32,0,1615
241045,2022-02-13,Baependi/MG,0,32,0,1615
246641,2022-02-14,Baependi/MG,0,32,0,1615
252237,2022-02-15,Baependi/MG,0,32,0,1615
257833,2022-02-16,Baependi/MG,0,32,0,1615
263429,2022-02-17,Baependi/MG,0,32,0,1615
269025,2022-02-18,Baependi/MG,0,32,0,1615
274621,2022-02-19,Baependi/MG,0,32,0,1615
280217,2022-02-20,Baependi/MG,0,32,0,1615
285813,2022-02-21,Baependi/MG,0,32,0,1615
291410,2022-02-22,Baependi/MG,0,32,0,1615
297006,2022-02-23,Baependi/MG,0,32,0,1615
302602,2022-02-24,Baependi/MG,0,32,0,1615
308198,2022-02-25,Baependi/MG,0,32,0,1615
